Name,Image,Variation,Body Title,Pattern,Pattern Title,DIY,Body Customize,Pattern Customize,Kit Cost,Buy,Sell,Color 1,Color 2,Size,Source,Source Notes,Version,HHA Concept 1,HHA Concept 2,HHA Series,HHA Set,Interact,Tag,Lighting Type,Door Deco,Catalog,Filename,Variant ID,Internal ID
party garland,,Orange & black,NA,NA,NA,No,No,No,NA,650,162,Orange,Black,2x1 ,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,party,fancy,None,None,No,Seasonal Decor,No lighting,No,For sale,FtrPartydecorationWall_Remake_3_0,3_0,4077
party garland,,Pop,NA,NA,NA,No,No,No,NA,650,162,Green,Red,2x1 ,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,party,fancy,None,None,No,Seasonal Decor,No lighting,No,For sale,FtrPartydecorationWall_Remake_4_0,4_0,4077
party garland,,Gorgeous,NA,NA,NA,No,No,No,NA,650,162,Black,Brown,2x1 ,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,party,fancy,None,None,No,Seasonal Decor,No lighting,No,For sale,FtrPartydecorationWall_Remake_5_0,5_0,4077
paw-print doorplate,,Light wood,Color,NA,NA,Yes,Yes,No,1,NFS,360,Beige,Brown,1x1 ,Crafting,,1.0.0,living room,fancy,None,None,No,House Door Decor,No lighting,Yes,Not for sale,FtrDoorOrnamentPaw_Remake_0_0,0_0,5716
paw-print doorplate,,Light blue,Color,NA,NA,Yes,Yes,No,1,NFS,360,Light blue,Orange,1x1 ,Crafting,,1.0.0,living room,fancy,None,None,No,House Door Decor,No lighting,Yes,Not for sale,FtrDoorOrnamentPaw_Remake_1_0,1_0,5716
paw-print doorplate,,Dark gray,Color,NA,NA,Yes,Yes,No,1,NFS,360,Black,Beige,1x1 ,Crafting,,1.0.0,living room,fancy,None,None,No,House Door Decor,No lighting,Yes,Not for sale,FtrDoorOrnamentPaw_Remake_2_0,2_0,5716
paw-print doorplate,,Natural wood,Color,NA,NA,Yes,Yes,No,1,NFS,360,Orange,Beige,1x1 ,Crafting,,1.0.0,living room,fancy,None,None,No,House Door Decor,No lighting,Yes,Not for sale,FtrDoorOrnamentPaw_Remake_3_0,3_0,5716
paw-print doorplate,,Dark brown,Color,NA,NA,Yes,Yes,No,1,NFS,360,Brown,Beige,1x1 ,Crafting,,1.0.0,living room,fancy,None,None,No,House Door Decor,No lighting,Yes,Not for sale,FtrDoorOrnamentPaw_Remake_4_0,4_0,5716
paw-print doorplate,,White,Color,NA,NA,Yes,Yes,No,1,NFS,360,White,Orange,1x1 ,Crafting,,1.0.0,living room,fancy,None,None,No,House Door Decor,No lighting,Yes,Not for sale,FtrDoorOrnamentPaw_Remake_5_0,5_0,5716
paw-print doorplate,,Blue,Color,NA,NA,Yes,Yes,No,1,NFS,360,Light blue,Blue,1x1 ,Crafting,,1.0.0,living room,fancy,None,None,No,House Door Decor,No lighting,Yes,Not for sale,FtrDoorOrnamentPaw_Remake_6_0,6_0,5716
paw-print doorplate,,Pink,Color,NA,NA,Yes,Yes,No,1,NFS,360,Pink,Brown,1x1 ,Crafting,,1.0.0,living room,fancy,None,None,No,House Door Decor,No lighting,Yes,Not for sale,FtrDoorOrnamentPaw_Remake_7_0,7_0,5716
pendulum clock,,NA,NA,NA,NA,No,No,No,NA,1900,475,Brown,White,1x1 ,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,living room,None,None,None,Yes,Clock,No lighting,No,For sale,FtrClockPendulumWall,NA,4106
pennant,,Sports,NA,NA,NA,No,No,No,NA,1300,325,Orange,Blue,2x1 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,child's room,None,None,No,Shop,No lighting,No,For sale,FtrPennant_Remake_0_0,0_0,3818
pennant,,University,NA,NA,NA,No,No,No,NA,1300,325,Beige,Red,2x1 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,child's room,None,None,No,Shop,No lighting,No,For sale,FtrPennant_Remake_1_0,1_0,3818
pennant,,Classic,NA,NA,NA,No,No,No,NA,1300,325,Green,White,2x1 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,child's room,None,None,No,Shop,No lighting,No,For sale,FtrPennant_Remake_2_0,2_0,3818
pennant,,Sponsor,NA,NA,NA,No,No,No,NA,1300,325,Blue,White,2x1 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,child's room,None,None,No,Shop,No lighting,No,For sale,FtrPennant_Remake_3_0,3_0,3818
pennant,,Souvenir,NA,NA,NA,No,No,No,NA,1300,325,Colorful,Yellow,2x1 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,child's room,None,None,No,Shop,No lighting,No,For sale,FtrPennant_Remake_4_0,4_0,3818
pot rack,,Wooden,NA,NA,NA,No,No,No,NA,3000,750,Brown,White,2x1 ,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,kitchen,shop,None,None,No,Kitchen Things,No lighting,No,For sale,FtrPotrack_Remake_0_0,0_0,928
pot rack,,Stainless steel,NA,NA,NA,No,No,No,NA,3000,750,Gray,Gray,2x1 ,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,kitchen,shop,None,None,No,Kitchen Things,No lighting,No,For sale,FtrPotrack_Remake_1_0,1_0,928
pot rack,,Pop,NA,NA,NA,No,No,No,NA,3000,750,Yellow,Orange,2x1 ,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,kitchen,shop,None,None,No,Kitchen Things,No lighting,No,For sale,FtrPotrack_Remake_2_0,2_0,928
potted ivy,,Light green,Color,NA,NA,Yes,Yes,No,2,NFS,1100,Green,Gray,1x1 ,Crafting,,1.0.0,living room,None,None,None,No,Plants,No lighting,No,Not for sale,FtrLeafWall_Remake_0_0,0_0,3785
potted ivy,,Yellow,Color,NA,NA,Yes,Yes,No,2,NFS,1100,Yellow,Brown,1x1 ,Crafting,,1.0.0,living room,None,None,None,No,Plants,No lighting,No,Not for sale,FtrLeafWall_Remake_1_0,1_0,3785
potted ivy,,Red,Color,NA,NA,Yes,Yes,No,2,NFS,1100,Red,Black,1x1 ,Crafting,,1.0.0,living room,None,None,None,No,Plants,No lighting,No,Not for sale,FtrLeafWall_Remake_2_0,2_0,3785
potted ivy,,Green,Color,NA,NA,Yes,Yes,No,2,NFS,1100,Green,Blue,1x1 ,Crafting,,1.0.0,living room,None,None,None,No,Plants,No lighting,No,Not for sale,FtrLeafWall_Remake_3_0,3_0,3785
pretty cosmos wreath,,NA,NA,NA,NA,Yes,No,No,NA,NFS,1200,Pink,Orange,1x1 ,Crafting,,1.0.0,fancy,None,flowers,None,No,House Door Decor,No lighting,Yes,Not for sale,FtrDoorOrnamentWreathCosmosMix,NA,5745
pretty tulip wreath,,NA,NA,NA,NA,Yes,No,No,NA,NFS,2400,Pink,Orange,1x1 ,Crafting,,1.0.0,fancy,None,flowers,None,No,House Door Decor,No lighting,Yes,Not for sale,FtrDoorOrnamentWreathTulipMix,NA,5751
purple hyacinth wreath,,NA,NA,NA,NA,Yes,No,No,NA,NFS,4800,Purple,Purple,1x1 ,Crafting,,1.0.0,fancy,None,flowers,None,No,House Door Decor,No lighting,Yes,Not for sale,FtrDoorOrnamentWreathHyacinthRare,NA,5769
retro radiator,,NA,NA,NA,NA,No,No,No,NA,1300,325,White,White,1x1 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,living room,school,None,None,No,Heating,No lighting,No,For sale,FtrCentralheating,NA,4028
rose wreath,,NA,NA,NA,NA,Yes,No,No,NA,NFS,720,Red,Yellow,1x1 ,Crafting,,1.0.0,fancy,None,flowers,None,No,House Door Decor,No lighting,Yes,Not for sale,FtrDoorOrnamentWreathRose,NA,5437
Sagittarius arrow,,NA,NA,NA,NA,Yes,No,No,NA,NFS,21750,Brown,Yellow,1x1 ,Crafting,,1.0.0,expensive,None,stars,None,No,Toy,No lighting,No,Not for sale,FtrZodiacSagittarius,NA,5958
shell wreath,,NA,NA,NA,NA,Yes,No,No,NA,NFS,4720,White,Beige,1x1 ,Crafting,,1.0.0,ocean,None,shell,None,No,House Door Decor,No lighting,Yes,Not for sale,FtrDoorOrnamentWreathShell,NA,4376
shower set,,Silver,NA,NA,NA,No,No,No,NA,1800,450,Gray,Black,1x1.5 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,bathroom,None,None,None,Yes,Bathtub,No lighting,No,For sale,FtrShowerWall_Remake_0_0,0_0,4017
shower set,,Gold,NA,NA,NA,No,No,No,NA,1800,450,Yellow,Yellow,1x1.5 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,bathroom,None,None,None,Yes,Bathtub,No lighting,No,For sale,FtrShowerWall_Remake_1_0,1_0,4017
shower set,,Copper,NA,NA,NA,No,No,No,NA,1800,450,Brown,Brown,1x1.5 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,bathroom,None,None,None,Yes,Bathtub,No lighting,No,For sale,FtrShowerWall_Remake_2_0,2_0,4017
shower set,,Black,NA,NA,NA,No,No,No,NA,1800,450,Black,Black,1x1.5 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,bathroom,None,None,None,Yes,Bathtub,No lighting,No,For sale,FtrShowerWall_Remake_3_0,3_0,4017
silver HHA plaque,,NA,NA,NA,NA,No,No,No,NA,NFS,425,Brown,Gray,1x1 ,HHA,,1.0.0,living room,expensive,None,None,No,Museum,No lighting,No,Not for sale,FtrShieldHhaSilver,NA,7036
skull doorplate,,Brown,NA,NA,NA,No,No,No,NA,540,135,Beige,Brown,1x1 ,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,horror,None,None,None,No,House Door Decor,No lighting,Yes,For sale,FtrDoorPlateSkull_Remake_0_0,0_0,4738
skull doorplate,,White,NA,NA,NA,No,No,No,NA,540,135,White,Red,1x1 ,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,horror,None,None,None,No,House Door Decor,No lighting,Yes,For sale,FtrDoorPlateSkull_Remake_1_0,1_0,4738
snazzy pansy wreath,,NA,NA,NA,NA,Yes,No,No,NA,NFS,1200,Red,Blue,1x1 ,Crafting,,1.0.0,fancy,None,flowers,None,No,House Door Decor,No lighting,Yes,Not for sale,FtrDoorOrnamentWreathPansyMix,NA,5748
snowflake wreath,,NA,NA,NA,NA,Yes,No,No,NA,NFS,1600,Light blue,White,1x1 ,Crafting,Winter seasonal DIY using snowflakes (caught with net),1.0.0,freezing cold,fancy,None,None,No,House Door Decor,No lighting,Yes,Not for sale,FtrDoorOrnamentWreathIce,NA,4375
spider doorplate,,Black,Color,NA,NA,No,Yes,No,NA,360,90,Black,Green,1x1 ,Bug-Off,,1.0.0,child's room,horror,None,None,No,House Door Decor,No lighting,Yes,Not for sale,FtrDoorOrnamentPlateInsect_Remake_0_0,0_0,5310
spider doorplate,,Yellow,Color,NA,NA,No,Yes,No,NA,360,90,Yellow,Purple,1x1 ,Bug-Off,,1.0.0,child's room,horror,None,None,No,House Door Decor,No lighting,Yes,Not for sale,FtrDoorOrnamentPlateInsect_Remake_1_0,1_0,5310
spider doorplate,,Green,Color,NA,NA,No,Yes,No,NA,360,90,Green,Red,1x1 ,Bug-Off,,1.0.0,child's room,horror,None,None,No,House Door Decor,No lighting,Yes,Not for sale,FtrDoorOrnamentPlateInsect_Remake_2_0,2_0,5310
spider doorplate,,Pink,Color,NA,NA,No,Yes,No,NA,360,90,Pink,Light blue,1x1 ,Bug-Off,,1.0.0,child's room,horror,None,None,No,House Door Decor,No lighting,Yes,Not for sale,FtrDoorOrnamentPlateInsect_Remake_3_0,3_0,5310
spider doorplate,,Purple,Color,NA,NA,No,Yes,No,NA,360,90,Purple,Green,1x1 ,Bug-Off,,1.0.0,child's room,horror,None,None,No,House Door Decor,No lighting,Yes,Not for sale,FtrDoorOrnamentPlateInsect_Remake_4_0,4_0,5310
spider doorplate,,Red,Color,NA,NA,No,Yes,No,NA,360,90,Red,Blue,1x1 ,Bug-Off,,1.0.0,child's room,horror,None,None,No,House Door Decor,No lighting,Yes,Not for sale,FtrDoorOrnamentPlateInsect_Remake_5_0,5_0,5310
spider doorplate,,Gray,Color,NA,NA,No,Yes,No,NA,360,90,Gray,Purple,1x1 ,Bug-Off,,1.0.0,child's room,horror,None,None,No,House Door Decor,No lighting,Yes,Not for sale,FtrDoorOrnamentPlateInsect_Remake_6_0,6_0,5310
spider doorplate,,Blue,Color,NA,NA,No,Yes,No,NA,360,90,Blue,Red,1x1 ,Bug-Off,,1.0.0,child's room,horror,None,None,No,House Door Decor,No lighting,Yes,Not for sale,FtrDoorOrnamentPlateInsect_Remake_7_0,7_0,5310
spider web,,NA,NA,NA,NA,No,No,No,NA,NFS,25,White,White,2x1 ,Bug-Off,,1.0.0,facility,horror,None,None,No,Ranch,No lighting,No,Not for sale,FtrSpiderweb,NA,3817
starry garland,,Yellow,Color,NA,NA,Yes,Yes,No,7,NFS,5000,Yellow,Yellow,2x1 ,Crafting,,1.0.0,space,fancy,stars,None,Yes,Space,Emission,No,Not for sale,FtrStarDecorationWall_Remake_0_0,0_0,6827
starry garland,,Green,Color,NA,NA,Yes,Yes,No,7,NFS,5000,Green,Green,2x1 ,Crafting,,1.0.0,space,fancy,stars,None,Yes,Space,Emission,No,Not for sale,FtrStarDecorationWall_Remake_1_0,1_0,6827
starry garland,,Blue,Color,NA,NA,Yes,Yes,No,7,NFS,5000,Light blue,Light blue,2x1 ,Crafting,,1.0.0,space,fancy,stars,None,Yes,Space,Emission,No,Not for sale,FtrStarDecorationWall_Remake_2_0,2_0,6827
starry garland,,Purple,Color,NA,NA,Yes,Yes,No,7,NFS,5000,Purple,Purple,2x1 ,Crafting,,1.0.0,space,fancy,stars,None,Yes,Space,Emission,No,Not for sale,FtrStarDecorationWall_Remake_3_0,3_0,6827
starry garland,,Pink,Color,NA,NA,Yes,Yes,No,7,NFS,5000,Pink,Pink,2x1 ,Crafting,,1.0.0,space,fancy,stars,None,Yes,Space,Emission,No,Not for sale,FtrStarDecorationWall_Remake_4_0,4_0,6827
starry garland,,Orange,Color,NA,NA,Yes,Yes,No,7,NFS,5000,Orange,Orange,2x1 ,Crafting,,1.0.0,space,fancy,stars,None,Yes,Space,Emission,No,Not for sale,FtrStarDecorationWall_Remake_5_0,5_0,6827
starry garland,,White,Color,NA,NA,Yes,Yes,No,7,NFS,5000,White,White,2x1 ,Crafting,,1.0.0,space,fancy,stars,None,Yes,Space,Emission,No,Not for sale,FtrStarDecorationWall_Remake_6_0,6_0,6827
studio wall spotlight,,White,NA,NA,NA,No,No,No,NA,2300,575,Black,White,1x1 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,facility,concert,None,None,Yes,Lamp,Spotlight,No,For sale,FtrLampSpotWall_Remake_0_0,0_0,7190
studio wall spotlight,,Yellow,NA,NA,NA,No,No,No,NA,2300,575,Black,Yellow,1x1 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,facility,concert,None,None,Yes,Lamp,Spotlight,No,For sale,FtrLampSpotWall_Remake_1_0,1_0,7190
studio wall spotlight,,Orange,NA,NA,NA,No,No,No,NA,2300,575,Black,Orange,1x1 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,facility,concert,None,None,Yes,Lamp,Spotlight,No,For sale,FtrLampSpotWall_Remake_2_0,2_0,7190
studio wall spotlight,,Red,NA,NA,NA,No,No,No,NA,2300,575,Black,Red,1x1 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,facility,concert,None,None,Yes,Lamp,Spotlight,No,For sale,FtrLampSpotWall_Remake_3_0,3_0,7190
studio wall spotlight,,Pink,NA,NA,NA,No,No,No,NA,2300,575,Black,Pink,1x1 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,facility,concert,None,None,Yes,Lamp,Spotlight,No,For sale,FtrLampSpotWall_Remake_4_0,4_0,7190
studio wall spotlight,,Purple,NA,NA,NA,No,No,No,NA,2300,575,Black,Purple,1x1 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,facility,concert,None,None,Yes,Lamp,Spotlight,No,For sale,FtrLampSpotWall_Remake_5_0,5_0,7190
studio wall spotlight,,Blue,NA,NA,NA,No,No,No,NA,2300,575,Black,Blue,1x1 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,facility,concert,None,None,Yes,Lamp,Spotlight,No,For sale,FtrLampSpotWall_Remake_6_0,6_0,7190
studio wall spotlight,,Green,NA,NA,NA,No,No,No,NA,2300,575,Black,Green,1x1 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,facility,concert,None,None,Yes,Lamp,Spotlight,No,For sale,FtrLampSpotWall_Remake_7_0,7_0,7190
surveillance camera,,NA,NA,NA,NA,No,No,No,NA,1000,250,White,Gray,1x1 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,facility,None,None,None,Yes,Facility Decor,No lighting,No,For sale,FtrSurveillance,NA,1165
switch,,Gray,NA,NA,NA,No,No,No,NA,340,85,Gray,Black,1x1 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,living room,facility,None,None,Yes,Home Appliances,No lighting,No,For sale,FtrSwitchWall_Remake_0_0,0_0,3471
switch,,Brown,NA,NA,NA,No,No,No,NA,340,85,Brown,Gray,1x1 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,living room,facility,None,None,Yes,Home Appliances,No lighting,No,For sale,FtrSwitchWall_Remake_1_0,1_0,3471
switch,,White,NA,NA,NA,No,No,No,NA,340,85,White,White,1x1 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,living room,facility,None,None,Yes,Home Appliances,No lighting,No,For sale,FtrSwitchWall_Remake_2_0,2_0,3471
switch,,Wood grain,NA,NA,NA,No,No,No,NA,340,85,Brown,White,1x1 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,living room,facility,None,None,Yes,Home Appliances,No lighting,No,For sale,FtrSwitchWall_Remake_3_0,3_0,3471
tapestry,,Geometric pattern,NA,NA,NA,No,No,No,NA,880,220,Red,Light blue,1x1.5 ,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,living room,None,None,None,No,Supplies,No lighting,No,For sale,FtrTapestry_Remake_0_0,0_0,704
tapestry,,Animal,NA,NA,NA,No,No,No,NA,880,220,Green,White,1x1.5 ,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,living room,None,None,None,No,Supplies,No lighting,No,For sale,FtrTapestry_Remake_1_0,1_0,704
tapestry,,Floral,NA,NA,NA,No,No,No,NA,880,220,Red,Green,1x1.5 ,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,living room,None,None,None,No,Supplies,No lighting,No,For sale,FtrTapestry_Remake_2_0,2_0,704
tapestry,,Fairy tale,NA,NA,NA,No,No,No,NA,880,220,White,Red,1x1.5 ,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,living room,None,None,None,No,Supplies,No lighting,No,For sale,FtrTapestry_Remake_3_0,3_0,704
tapestry,,Bird,NA,NA,NA,No,No,No,NA,880,220,White,Brown,1x1.5 ,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,living room,None,None,None,No,Supplies,No lighting,No,For sale,FtrTapestry_Remake_4_0,4_0,704
tapestry,,Snow,NA,NA,NA,No,No,No,NA,880,220,Blue,Light blue,1x1.5 ,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,living room,None,None,None,No,Supplies,No lighting,No,For sale,FtrTapestry_Remake_5_0,5_0,704
throwback wall clock,,Yellow,NA,NA,NA,No,No,No,NA,4200,1050,Yellow,Red,2x1.5 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,child's room,None,throwback,None,Yes,Clock,No lighting,No,For sale,FtrBoyClockWall_Remake_0_0,0_0,4756
throwback wall clock,,Red,NA,NA,NA,No,No,No,NA,4200,1050,Red,Blue,2x1.5 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,child's room,None,throwback,None,Yes,Clock,No lighting,No,For sale,FtrBoyClockWall_Remake_1_0,1_0,4756
throwback wall clock,,Green,NA,NA,NA,No,No,No,NA,4200,1050,Green,Yellow,2x1.5 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,child's room,None,throwback,None,Yes,Clock,No lighting,No,For sale,FtrBoyClockWall_Remake_2_0,2_0,4756
throwback wall clock,,Blue,NA,NA,NA,No,No,No,NA,4200,1050,Blue,Green,2x1.5 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,child's room,None,throwback,None,Yes,Clock,No lighting,No,For sale,FtrBoyClockWall_Remake_3_0,3_0,4756
throwback wall clock,,White,NA,NA,NA,No,No,No,NA,4200,1050,White,Pink,2x1.5 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,child's room,None,throwback,None,Yes,Clock,No lighting,No,For sale,FtrBoyClockWall_Remake_4_0,4_0,4756
throwback wall clock,,Gray,NA,NA,NA,No,No,No,NA,4200,1050,Gray,White,2x1.5 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,child's room,None,throwback,None,Yes,Clock,No lighting,No,For sale,FtrBoyClockWall_Remake_5_0,5_0,4756
throwback wall clock,,Purple,NA,NA,NA,No,No,No,NA,4200,1050,Purple,Black,2x1.5 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,child's room,None,throwback,None,Yes,Clock,No lighting,No,For sale,FtrBoyClockWall_Remake_6_0,6_0,4756
timber doorplate,,Natural wood,Color,NA,NA,Yes,Yes,No,1,NFS,400,Beige,Pink,1x1 ,Crafting,,1.0.0,living room,child's room,None,None,No,House Door Decor,No lighting,Yes,Not for sale,FtrDoorOrnamentLog_Remake_0_0,0_0,5718
timber doorplate,,Brown,Color,NA,NA,Yes,Yes,No,1,NFS,400,Brown,Pink,1x1 ,Crafting,,1.0.0,living room,child's room,None,None,No,House Door Decor,No lighting,Yes,Not for sale,FtrDoorOrnamentLog_Remake_1_0,1_0,5718
timber doorplate,,Dark brown,Color,NA,NA,Yes,Yes,No,1,NFS,400,Brown,Red,1x1 ,Crafting,,1.0.0,living room,child's room,None,None,No,House Door Decor,No lighting,Yes,Not for sale,FtrDoorOrnamentLog_Remake_2_0,2_0,5718
timber doorplate,,Light brown,Color,NA,NA,Yes,Yes,No,1,NFS,400,Beige,Yellow,1x1 ,Crafting,,1.0.0,living room,child's room,None,None,No,House Door Decor,No lighting,Yes,Not for sale,FtrDoorOrnamentLog_Remake_3_0,3_0,5718
timber doorplate,,Ash brown,Color,NA,NA,Yes,Yes,No,1,NFS,400,Beige,Red,1x1 ,Crafting,,1.0.0,living room,child's room,None,None,No,House Door Decor,No lighting,Yes,Not for sale,FtrDoorOrnamentLog_Remake_4_0,4_0,5718
timber doorplate,,Black,Color,NA,NA,Yes,Yes,No,1,NFS,400,Black,White,1x1 ,Crafting,,1.0.0,living room,child's room,None,None,No,House Door Decor,No lighting,Yes,Not for sale,FtrDoorOrnamentLog_Remake_5_0,5_0,5718
timber doorplate,,Blue,Color,NA,NA,Yes,Yes,No,1,NFS,400,Blue,Blue,1x1 ,Crafting,,1.0.0,living room,child's room,None,None,No,House Door Decor,No lighting,Yes,Not for sale,FtrDoorOrnamentLog_Remake_6_0,6_0,5718
timber doorplate,,Pink,Color,NA,NA,Yes,Yes,No,1,NFS,400,Red,Pink,1x1 ,Crafting,,1.0.0,living room,child's room,None,None,No,House Door Decor,No lighting,Yes,Not for sale,FtrDoorOrnamentLog_Remake_7_0,7_0,5718
tree branch wreath,,NA,NA,NA,NA,Yes,No,No,NA,NFS,100,Brown,Brown,1x1 ,Crafting,,1.0.0,living room,None,None,None,No,House Door Decor,No lighting,Yes,Not for sale,FtrDoorOrnamentWreathBranch,NA,4727
tree's bounty mobile,,Brown,Nut color,NA,NA,Yes,Yes,No,3,NFS,2030,Brown,Orange,1x1.5 ,Crafting,Fall seasonal DIY using acorns (from shaking trees),1.0.0,fancy,None,tree's bounty or leaves ,None,Yes,Supplies,No lighting,No,Not for sale,FtrNutMobile_Remake_0_0,0_0,6075
tree's bounty mobile,,White,Nut color,NA,NA,Yes,Yes,No,3,NFS,2030,White,Yellow,1x1.5 ,Crafting,Fall seasonal DIY using acorns (from shaking trees),1.0.0,fancy,None,tree's bounty or leaves ,None,Yes,Supplies,No lighting,No,Not for sale,FtrNutMobile_Remake_1_0,1_0,6075
tulip wreath,,NA,NA,NA,NA,Yes,No,No,NA,NFS,720,Red,Yellow,1x1 ,Crafting,,1.0.0,fancy,None,flowers,None,No,House Door Decor,No lighting,Yes,Not for sale,FtrDoorOrnamentWreathTulip,NA,5670
ventilation fan,,White,NA,NA,NA,No,No,No,NA,1200,300,White,White,1x1 ,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,kitchen,shop,None,None,Yes,Kitchen Things,No lighting,No,For sale,FtrExtractorfan_Remake_0_0,0_0,957
ventilation fan,,Pink,NA,NA,NA,No,No,No,NA,1200,300,Pink,White,1x1 ,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,kitchen,shop,None,None,Yes,Kitchen Things,No lighting,No,For sale,FtrExtractorfan_Remake_1_0,1_0,957
ventilation fan,,Blue,NA,NA,NA,No,No,No,NA,1200,300,Blue,White,1x1 ,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,kitchen,shop,None,None,Yes,Kitchen Things,No lighting,No,For sale,FtrExtractorfan_Remake_2_0,2_0,957
ventilation fan,,Green,NA,NA,NA,No,No,No,NA,1200,300,Green,White,1x1 ,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,kitchen,shop,None,None,Yes,Kitchen Things,No lighting,No,For sale,FtrExtractorfan_Remake_3_0,3_0,957
ventilation fan,,Orange,NA,NA,NA,No,No,No,NA,1200,300,Orange,White,1x1 ,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,kitchen,shop,None,None,Yes,Kitchen Things,No lighting,No,For sale,FtrExtractorfan_Remake_4_0,4_0,957
wall clock,,Silver,NA,NA,NA,No,No,No,NA,690,172,Gray,White,1x1 ,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,office,school,None,None,Yes,Clock,No lighting,No,For sale,FtrOfficeClock_Remake_0_0,0_0,1744
